Text,Sentiment
 trump back stephen miller amid accus racist ideolog white hous senior advis report maintain support presid despit grow call resign independ news news independen,"tf.Tensor(1, shape=(), dtype=int32)"
 goodnight fellow patriot and have sweet dream god bless america bless militari bless law enforc bless 1st respond bless potus donald trump bless flotus melania trump bless entir trump famili bless israel and uk liberti and freedom 🇮 🇱 🇮 🇱 🇺 🇸,"tf.Tensor(2, shape=(), dtype=int32)"
 yeah pretti stupid specif do hire donald trump fire peopl like yovanovitch,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump egregi lie brief select via,"tf.Tensor(1, shape=(), dtype=int32)"
 5 way debunk gop defens donald trump via,"tf.Tensor(1, shape=(), dtype=int32)"
 impeach donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 former unit state ambassador mari yovanovitch testifi friday dismay upon fire presid donald trump actual quit common presid do take offic via,"tf.Tensor(0, shape=(), dtype=int32)"
 one support someth donald trump support and promot public trash precis ve becom possibl have alway true patriot do not promot perfect exandl trash know noth famili trash,"tf.Tensor(2, shape=(), dtype=int32)"
 do shrek look like pot donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump have unexpect go walter reed hospit someth doesn t add up via,"tf.Tensor(2, shape=(), dtype=int32)"
 write ballot donald trump even impeach indict,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump conced indulto militar acusado de crime de guerra,"tf.Tensor(1, shape=(), dtype=int32)"
 yeah report numer outlet,"tf.Tensor(1, shape=(), dtype=int32)"
 ldf donald trump regim make feel asham countri stay safe richard,"tf.Tensor(2, shape=(), dtype=int32)"
 secretballot interest idea do say senat,"tf.Tensor(2, shape=(), dtype=int32)"
 could not agre more vote republican more time not life never dad lifelong republican donald trump take offic also say never vote republican,"tf.Tensor(2, shape=(), dtype=int32)"
 tobirama real donald trump konoha,"tf.Tensor(2, shape=(), dtype=int32)"
 knus radio host craig silverman fire midshow critic trump smartnew,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump do right thing pull pari accord,"tf.Tensor(2, shape=(), dtype=int32)"
 give espurr chao emerald onli abl defeat villain donald trump,"tf.Tensor(2, shape=(), dtype=int32)"
 mercuryretrograd scorpio pluto and saturn capricorn have curious potus chart trip walter reed today fix star algol placement mc intrigu tf tho,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump tweet turn bad day disast,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump liar conman have sexual assault women wors father onli thing teach kid busi con lie money launder and steal even chariti truli hope remov offic and indict,"tf.Tensor(0, shape=(), dtype=int32)"
 trump desak jepang bayar rp112 triliun untuk tentara presiden amerika serikat donald trump mendesak jepang membayar empat kali lipat lebih banyak untuk pasukan yang ditempatkan di sana berdasarkan beberapa sumber pejabat aktif dan mantan peja,"tf.Tensor(1, shape=(), dtype=int32)"
 honest donald trump sick need resign donald trump mental ill need resign donald trump vile fascist need resign donald trump narcissist racist sorri excus human need resign need resign,"tf.Tensor(0, shape=(), dtype=int32)"
 presid donald trump have begin portion annual physic exam walter reed wh via,"tf.Tensor(1, shape=(), dtype=int32)"
 soviet style outrag act censor though neither qualifi nor object enough do deepstat antitrumpbia 1a freespeech conservativesuppress,"tf.Tensor(0, shape=(), dtype=int32)"
 presid donald trump spend more two hour walter reed nation medic center saturday white hous say medic test part annual physic,"tf.Tensor(2, shape=(), dtype=int32)"
 glimps america divid polit realiti look no pair televis studio report simultan trump impeach hear manhattan skyscrap rough 1 000 feet apart,"tf.Tensor(0, shape=(), dtype=int32)"
 steven menashi have histori homophob racist write have confirm u senat lifetim judgeship u court appeal 2nd circuit also fight right immigr women student other lgbtq,"tf.Tensor(2, shape=(), dtype=int32)"
 donat live los angel get elis stefanik offic lie don t alreadi have enough lie donald trump,"tf.Tensor(2, shape=(), dtype=int32)"
 absolut donald trump,"tf.Tensor(2, shape=(), dtype=int32)"
 embarrass asham wolf blitzer blatant sensationalist attack marriag total low blow not fan donald trump think disast veri good do don t deserv bullytyp treatment,"tf.Tensor(2, shape=(), dtype=int32)"
 esta generaci n tien la revoluci n con el celular tien poder que donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 hire donald trump fire peopl like yovanovitch,"tf.Tensor(1, shape=(), dtype=int32)"
 true donald trump do mock disabl report,"tf.Tensor(2, shape=(), dtype=int32)"
 donald j trump 2020 🇺 🇸,"tf.Tensor(1, shape=(), dtype=int32)"
 doctor walter reed armi medic center perform first transplant kind donald trump final have bone spur,"tf.Tensor(2, shape=(), dtype=int32)"
 wah wah wah white men whini donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 go ddr lower class german steel close realli crime histori use 1973 go europ ect ddr lower class german want fuck great master hon donald trump scott morrison bori john come bastard,"tf.Tensor(2, shape=(), dtype=int32)"
 donald trump jr adam carolla show via,"tf.Tensor(1, shape=(), dtype=int32)"
 trump report funnel cancer chariti money busi,"tf.Tensor(1, shape=(), dtype=int32)"
 ok swap donald trump barack obama hillari clinton repeat do noth wrong can t do can ya,"tf.Tensor(2, shape=(), dtype=int32)"
 donald trump threaten woman mariayovanovitch never make life take threat men trumpwantedtokillmariayovonavitch trumpwantedtokillmariayovonavitch trumpwantedtokillmariayovonavitch ukraineextort fbr,"tf.Tensor(1, shape=(), dtype=int32)"
 ser muy paranoico o pi era esta llevando cabo las rdene del engendro del mal donald trump porqu no es casualidad que se hayan producido golp de estado en bolivia y ecuador hoy el cerdo trump puso en la lista de los narcotr ficant nicol maduro,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump parti d mocrat trump russian ukrain 😁,"tf.Tensor(2, shape=(), dtype=int32)"
 evo moral eeuu ofreci un avi n para ir dond quisiera evo moral asegur reuter que el gobierno de donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 knus radio host craig silverman say fire mid show critic trump smartnew,"tf.Tensor(1, shape=(), dtype=int32)"
 vote donald trump mr hume,"tf.Tensor(1, shape=(), dtype=int32)"
 gop bulk order,"tf.Tensor(1, shape=(), dtype=int32)"
 env la frontera de eeuu y xico un trozo del muro de berl n con un mensaj para donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 have donald trump receiv 100s million billionair russian oligarch oppress regim subjug women execut gay delet tax return bleach secret server d clinton foundat maddow would defend maga kag,"tf.Tensor(2, shape=(), dtype=int32)"
 knus radio host craig silverman say fire mid show critic trump via someth wrong countri trump must go,"tf.Tensor(0, shape=(), dtype=int32)"
 make chang sign petit,"tf.Tensor(1, shape=(), dtype=int32)"
 donald j trump pardon roger stone sign petit via,"tf.Tensor(1, shape=(), dtype=int32)"
 tri replac adam schiff donald trump tri appli standard,"tf.Tensor(1, shape=(), dtype=int32)"
 5 way debunk gop defens donald trump via,"tf.Tensor(1, shape=(), dtype=int32)"
 pictur deke pierc current candid democrat primari travi counti deke run republican 2016 campaign donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 trump report have order key staff buy thousand copi art deal make seem more popular donald trump junior accus do thing diatrib trigger,"tf.Tensor(2, shape=(), dtype=int32)"
 poll close 8 donald trump twin vs john bel edward,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump bodi count not narcissist liar killer,"tf.Tensor(1, shape=(), dtype=int32)"
 insan mind donald trump far healthi,"tf.Tensor(2, shape=(), dtype=int32)"
 bill maher predict donald trump jr gop nomine 2024 foxnew,"tf.Tensor(1, shape=(), dtype=int32)"
 donald j trump pardon roger stone sign petit via,"tf.Tensor(1, shape=(), dtype=int32)"
 kicker one build trump tower make mariann everyon els laugh yes put spell donald trump,"tf.Tensor(2, shape=(), dtype=int32)"
 donald trump avoid militari draft 5 lie everyth bone spur bs obvious donald j trump lie everi day trump make up injuri dodg vietnam servic former lawyer impeach45,"tf.Tensor(0, shape=(), dtype=int32)"
 true fulli expos crimin fake news network stabl undisguis fake news enemi subvers refer donald trump putin puppet 473 billion time sinc nov 2016 without singl shred evid substanti msnbcfakenew maga kag2020,"tf.Tensor(0, shape=(), dtype=int32)"
 god bless presid much stress due deep state oper nsa hear donald trump 73 year old need help presid heal presid make sure healthi take down deep state pleas protect presid,"tf.Tensor(2, shape=(), dtype=int32)"
 talk none us follow donald trump,"tf.Tensor(1, shape=(), dtype=int32)"
 donald j trump brilliant presid think presid noth,"tf.Tensor(2, shape=(), dtype=int32)"
 knus radio host craig silverman say fire mid show today critic trump denver via,"tf.Tensor(1, shape=(), dtype=int32)"
 ldgrd son veteran donald j trump j jeenyus,"tf.Tensor(1, shape=(), dtype=int32)"
 trump give open challeng hr salman ranumand xinjiang muslim onetruegod kabir not pm 2 5 happi morn pocso act donald trump boycottpatanjaliproduct do good have good sundaythought sundaymorn sundaymotiv 😌,"tf.Tensor(2, shape=(), dtype=int32)"
 hire donald trump fire peopl like yovanovitch,"tf.Tensor(1, shape=(), dtype=int32)"
 trigger donald trump jr 1 bestsel fire inflat sale guardian donald trump jr new book may no 1 new york time best seller onli bulk order link republican parti busi insid,"tf.Tensor(2, shape=(), dtype=int32)"
 totalitarian age trump lesson hannah arendt,"tf.Tensor(1, shape=(), dtype=int32)"
 news could ve never predict liter million year donald trump jr come favour gender neutral bathroom,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump have unexpect go walter reed hospit someth doesn t add up,"tf.Tensor(2, shape=(), dtype=int32)"
 donald trump true lie king fbi need investig trump threaten mariayovanovitch one four women experi violent incid lifetim would have think would come us presid,"tf.Tensor(2, shape=(), dtype=int32)"
 ex ethic chief use donald trump word against presid defend,"tf.Tensor(1, shape=(), dtype=int32)"
 lot qs donald trump retweet qanon thegreatawaken wwg1wga trusttheplan enjoytheshow,"tf.Tensor(1, shape=(), dtype=int32)"
 don t tell donald trump jr ll want shoot,"tf.Tensor(1, shape=(), dtype=int32)"
 donald j trump,"tf.Tensor(1, shape=(), dtype=int32)"
 take well grammar thing much guy call donald j trump load speech ralli tweet syntax place guarante hour grammar pounc fun have someon thus inclin,"tf.Tensor(2, shape=(), dtype=int32)"
 donald trump transit team lack thereof caus real panic,"tf.Tensor(2, shape=(), dtype=int32)"
 nomin donald trump courag fight peopl great countri 🙏 🤷 ‍ ♀ ️ 🤷,"tf.Tensor(2, shape=(), dtype=int32)"
 yes donald trump 😐,"tf.Tensor(1, shape=(), dtype=int32)"
 not donald trump glare touch dog butt mike penc stupid invad fruitfli tuesday,"tf.Tensor(0, shape=(), dtype=int32)"
 no saw bunch coward member republican parti tri smear real american behalf asshol name donald trump,"tf.Tensor(2, shape=(), dtype=int32)"
 donald trump wait take america can profit nhs drug budget vote johnson vote end nhs generalelection2019,"tf.Tensor(1, shape=(), dtype=int32)"
 law can t believ d suspend anyon say hire donald trump fire peopl like yovanovitch could possibl wrong also epstein didnt kill,"tf.Tensor(0, shape=(), dtype=int32)"
 donald trump king swamp biggest snake drain swamp mani swamp dweller alreadi go,"tf.Tensor(2, shape=(), dtype=int32)"
 complet destini 2 step 35 shake hand donald trump post facebook,"tf.Tensor(2, shape=(), dtype=int32)"
 love best presid ever donald trump swear would drain swamp do crimin get scar everi day more info come turn come,"tf.Tensor(2, shape=(), dtype=int32)"
 donald trump current walter reed hospit presum tri get nanci pelosi shoe remov ass credit middl age riot,"tf.Tensor(0, shape=(), dtype=int32)"
 j putin weird epoch time pro trump propaganda not mani peopl have talk cindi yang month,"tf.Tensor(0, shape=(), dtype=int32)"
 career govern bureaucrat noth more donald j trump jr,"tf.Tensor(2, shape=(), dtype=int32)"
 congrat re hitch donald trump proud re wrong side histori liarinchief,"tf.Tensor(2, shape=(), dtype=int32)"
 trump insist can intimid wit pleas,"tf.Tensor(1, shape=(), dtype=int32)"
 bill clinton donald trump gun control inact impeach get hire do job,"tf.Tensor(1, shape=(), dtype=int32)"
 amaz american presid donald trump pardon roger stone sentenc shouldn t spend even one day prison kag2020,"tf.Tensor(2, shape=(), dtype=int32)"
 glad ok sir karma hater,"tf.Tensor(2, shape=(), dtype=int32)"
 regardless impeach outcom should remov offic donald trump unelect period,"tf.Tensor(1, shape=(), dtype=int32)"
 donald trump insist impeach investig have veri hard famili make easier resign move russia take ya america do fine ya,"tf.Tensor(2, shape=(), dtype=int32)"
 trump have terrifi new plan poison air water human via,"tf.Tensor(2, shape=(), dtype=int32)"
 daniel not see hear actual ok everybodi affect regul roll back donald trump mynervesarecalm,"tf.Tensor(2, shape=(), dtype=int32)"
